order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,payment_method
ORD-2024-03392,2024-05-03,2024-05-08,Standard Class,CUST-0557,Sofia Khan,Corporate,Central,Ohio,Columbus,Office Supplies,Storage,Storage Box,3,64.32,0.0,192.96,53.32,PayPal
ORD-2024-02561,2024-11-07,2024-11-13,Standard Class,CUST-0508,David Patel,Consumer,East,Massachusetts,Boston,Furniture,Tables,Conference Table,6,541.9,0.0,3251.4,-93.5,Debit Card
ORD-2025-05994,2025-05-04,2025-05-08,Second Class,CUST-0168,John Patel,Corporate,West,Arizona,Phoenix,Office Supplies,Binders,3-Ring Binder,3,20.58,0.3,43.22,0.03,Credit Card
ORD-2024-02636,2024-07-08,2024-07-14,Standard Class,CUST-0211,Kevin Davis,Corporate,East,Pennsylvania,Pittsburgh,Office Supplies,Art,Highlighter Pack,5,18.22,0.5,45.55,4.14,Cash on Delivery
ORD-2024-03531,2024-12-08,2024-12-11,Second Class,CUST-0736,Kevin Khan,Consumer,Central,Ohio,Columbus,Office Supplies,Paper,A4 Copy Paper 500,4,16.01,0.2,51.23,7.73,Debit Card
ORD-2025-00376,2025-09-10,2025-09-13,First Class,CUST-0695,Laura Johnson,Consumer,West,Oregon,Portland,Technology,Accessories,Mechanical Keyboard,2,128.62,0.3,180.07,7.93,Cash on Delivery
ORD-2025-01909,2025-12-23,2025-12-29,Standard Class,CUST-0435,Chris Johnson,Corporate,Central,Texas,Houston,Furniture,Bookcases,Corner Bookcase,6,303.18,0.0,1819.08,-39.34,Debit Card
ORD-2025-04430,2025-03-11,2025-03-16,Standard Class,CUST-0465,Priya Johnson,Consumer,South,North Carolina,Charlotte,Technology,Accessories,Mechanical Keyboard,5,145.5,0.2,582.0,86.39,Credit Card
ORD-2024-05283,2024-12-27,2025-01-02,Standard Class,CUST-0279,Kevin Singh,Corporate,West,Oregon,Portland,Technology,Phones,Smartphone X,3,291.76,0.1,$787.75,89.17,Credit Card
ORD-2024-05341,2024-05-02,2024-05-04,First Class,CUST-0666,David Johnson,Home Office,West,California,San Francisco,Technology,Phones,Smartphone X,5,107.11,0.0,535.55,158.97,Cash on Delivery
ORD-2024-04028,2024-03-26,2024-04-02,Standard Class,CUST-0770,Ananya Johnson,Corporate,South,North Carolina,Charlotte,Technology,Accessories,Mechanical Keyboard,2,101.73,0.0,203.46,58.74,Credit Card
ORD-2025-01605,15/12/2025,2025-12-20,Standard Class,CUST-0054,Michael Davis,Consumer,West,California,San Francisco,Furniture,Tables,Conference Table,4,624.67,0.0,2498.68,-9.2,Credit Card
ORD-2024-01119,2024-11-09,2024-11-16,Standard Class,CUST-0133,Meera Singh,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,Desk Organizer,3,53.69,0.5,$80.53,-5.73,Debit Card
ORD-2025-03678,2025-01-22,2025-01-29,Standard Class,CUST-0234,David Johnson,Home Office,Central,Ohio,Columbus,Technology,Machines,Laser Printer,2,899.37,0.5,899.37,-196.41,Cash on Delivery
ORD-2025-03491,27/05/2025,2025-06-02,Standard Class,CUST-0053,Daniel Davis,Corporate,Central,Illinois,Chicago,Office Supplies,Storage,File Cabinet,3,172.56,0.2,414.14,61.5,Debit Card
ORD-2025-05951,2025-12-14,2025-12-19,Second Class,CUST-0370,David Verma,Consumer,Central,Illinois,Chicago,Office Supplies,Storage,Desk Organizer,3,128.4,0.1,346.68,81.49,Credit Card
ORD-2025-02959,2025-05-09,2025-05-15,Standard Class,CUST-0042,Arjun Smith,Home Office,East,New York,New York City,office supplies,Storage,File Cabinet,3,133.53,0.0,400.59,116.9,Credit Card
ORD-2024-01995,2024-06-13,2024-06-19,Standard Class,CUST-0458,Rahul Verma,Home Office,West,California,Los Angeles,Furniture,Chairs,Folding Chair,2,187.6,0.0,$375.20,36.24,Debit Card
ORD-2025-03144,2025-03-22,2025-03-27,Standard Class,CUST-0664,Priya Brown,Home Office,South,Tennessee,Nashville,Office Supplies,Storage,File Cabinet,4,127.82,0.3,$357.90,16.92,Debit Card
ORD-2025-05307,2025-11-04,2025-11-10,Standard Class,CUST-0159,Nina Johnson,Home Office,Central,Ohio,Columbus,Office Supplies,Paper,Notebook Set,5,26.94,0.3,94.29,18.51,Cash on Delivery
ORD-2025-02377,2025-06-29,2025-07-06,Standard Class,CUST-0774,Sofia Davis,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,Notebook Set,3,25.87,0.1,69.85,18.55,Debit Card
ORD-2025-01343,2025-12-28,2026-01-03,Standard Class,CUST-0279,Kevin Singh,Corporate,West,Oregon,Portland,Technology,Accessories,Wireless Mouse,5,15.93,0.0,79.65,18.72,Cash on Delivery
ORD-2024-00321,2024-08-17,2024-08-21,First Class,CUST-0426,Arjun Verma,Corporate,Central,Ohio,Columbus,Office Supplies,Art,Marker Set,3,18.37,0.0,55.11,18.72,Credit Card
ORD-2025-01620,2025-09-07,2025-09-12,Standard Class,CUST-0596,Sara Smith,Home Office,South,North Carolina,Charlotte,OFFICE SUPPLIES,Art,Marker Set,3,9.7,0.2,23.28,4.82,Credit Card
ORD-2025-03714,2025-02-25,2025-02-28,Second Class,CUST-0016,James Williams,Home Office,East,Massachusetts,Boston,Office Supplies,Art,Marker Set,3,22.07,0.2,52.97,12.14,Debit Card
ORD-2025-02061,2025-08-30,2025-09-01,First Class,CUST-0023,Aarav Smith,Home Office,Central,Ohio,Columbus,Office Supplies,Art,Highlighter Pack,4,4.85,0.2,15.52,3.25,Credit Card
ORD-2024-02220,2024-12-23,2024-12-28,Second Class,CUST-0746,Sara Davis,Consumer,Central,Ohio,Columbus,Office Supplies,Art,Highlighter Pack,5,6.78,0.2,27.12,3.78,PayPal
ORD-2025-01674,2025-09-02,2025-09-07,Standard Class,CUST-0132,Laura Williams,Consumer,West,Arizona,Phoenix,Technology,Phones,Wireless Headset,1,761.4,0.0,761.4,87.75,Credit Card
ORD-2024-00261,2024-10-13,2024-10-18,Second Class,CUST-0746,Sara Davis,Consumer,Central,Ohio,Columbus,Office Supplies,Art,Marker Set,2,22.81,0.0,45.62,9.54,Cash on Delivery
ORD-2024-05395,2024-07-10,2024-07-15,Standard Class,CUST-0362,Kevin Khan,Corporate,West,Oregon,Portland,FURNITURE,Tables,Coffee Table,2,288.97,0.0,577.94,-26.93,Credit Card
ORD-2025-02040,2025-05-29,2025-06-04,Standard Class,CUST-0028,Ananya Smith,Consumer,West,Washington,Seattle,Office Supplies,Binders,3-Ring Binder,4,4.92,0.5,9.84,-1.37,Cash on Delivery
ORD-2025-04786,2025-09-01,2025-09-08,Standard Class,CUST-0504,James Khan,Consumer,Central,Texas,Houston,Office Supplies,Storage,Desk Organizer,6,102.53,0.0,615.18,121.06,PayPal
ORD-2024-00902,2024-06-06,2024-06-10,Second Class,CUST-0580,Meera Williams,Consumer,Central,Michigan,Detroit,  Technology ,Accessories,USB-C Hub,5,126.78,0.0,633.9,246.01,Credit Card
ORD-2025-03745,2025-12-16,2025-12-20,Second Class,CUST-0263,Emily Smith,Consumer,Central,Michigan,Detroit,Furniture,Chairs,Executive Chair,1,218.13,0.0,218.13,40.52,Credit Card
ORD-2024-02027,2024-06-25,2024-06-27,First Class,CUST-0724,Arjun Williams,Corporate,West,Washington,Seattle,Office Supplies,Art,Marker Set,5,15.57,0.0,77.85,19.59,Debit Card
ORD-2024-04235,29/04/2024,2024-05-04,Standard Class,CUST-0498,Daniel Brown,Home Office,South,North Carolina,Charlotte,Office Supplies,Art,Marker Set,3,4.1,0.0,$12.30,2.73,Debit Card
ORD-2025-01918,2025-09-15,2025-09-22,Standard Class,CUST-0496,Michael Smith,Consumer,East,New York,Buffalo,Technology,Phones,Smartphone X,3,797.0,0.1,2151.9,146.42,Debit Card
ORD-2025-01829,2025-04-28,2025-05-04,,CUST-0506,Priya Singh,Consumer,Central,Texas,Austin,Technology,Phones,Smartphone X,3,390.39,0.5,585.59,-49.38,Credit Card
ORD-2025-01574,2025-12-22,2025-12-24,First Class,CUST-0444,Michael Verma,Home Office,East,Pennsylvania,Pittsburgh,Office Supplies,Paper,Notebook Set,5,18.92,0.3,66.22,8.08,Debit Card
ORD-2025-04416,2025-12-14,2025-12-19,Standard Class,CUST-0279,Kevin Singh,Corporate,West,Oregon,Portland,OFFICE SUPPLIES,Art,Highlighter Pack,2,24.78,0.0,49.56,16.08,Debit Card
ORD-2024-04750,2024-07-19,2024-07-26,Standard Class,CUST-0337,Olivia Johnson,Corporate,South,Tennessee,Nashville,Office Supplies,Storage,Storage Box,5,113.6,0.1,511.2,52.53,PayPal
ORD-2024-05361,2024-12-14,2024-12-20,Standard Class,CUST-0042,Arjun Smith,Home Office,East,New York,New York City,Technology,Machines,Laser Printer,7,609.34,0.1,3838.84,-25.06,Credit Card
ORD-2024-04655,2024-04-26,2024-05-02,Standard Class,CUST-0308,Priya Khan,Home Office,East,Pennsylvania,Philadelphia,Furniture,Tables,Conference Table,6,434.28,0.2,2084.54,-318.96,Debit Card
ORD-2025-04209,2025-09-20,2025-09-23,Second Class,CUST-0553,Olivia Williams,Corporate,West,Arizona,Phoenix,Technology,Phones,Smartphone X,4,470.26,0.1,1692.94,138.69,Credit Card
ORD-2025-04628,2025-06-26,2025-06-30,Second Class,CUST-0195,Olivia Sharma,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,Presentation Binder,8,20.48,0.1,147.46,20.23,Debit Card
ORD-2025-00225,2025-04-16,2025-04-19,Second Class,CUST-0261,Rahul Patel,Consumer,South,Tennessee,Nashville,Furniture,Bookcases,Corner Bookcase,3,128.48,0.0,385.44,-5.22,Credit Card
ORD-2025-00724,2025-06-21,2025-06-27,Standard Class,CUST-0599,Ananya Johnson,Corporate,South,Florida,Miami,office supplies,Binders,Presentation Binder,6,27.22,0.2,130.66,16.23,Debit Card
ORD-2024-05484,2024-08-19,2024-08-24,Standard Class,CUST-0427,Laura Singh,Corporate,West,Oregon,Portland,Office Supplies,Art,Marker Set,5,8.68,0.3,30.38,2.49,PayPal
ORD-2025-01142,2025-08-11,2025-08-17,Standard Class,CUST-0678,David Verma,Consumer,West,Oregon,Portland,Technology,Phones,Wireless Headset,2,684.76,0.0,1369.52,217.37,Debit Card
ORD-2024-02763,23/04/2024,2024-04-28,Standard Class,CUST-0516,Ananya Khan,Home Office,Central,Texas,,Technology,Phones,Wireless Headset,4,867.26,0.1,3122.14,372.64,Debit Card
ORD-2025-00847,2025-12-18,2025-12-24,Standard Class,CUST-0579,Rahul Patel,Corporate,West,Arizona,Phoenix,OFFICE SUPPLIES,Binders,3-Ring Binder,3,28.56,0.1,77.11,20.63,PayPal
ORD-2025-04290,2025-07-27,2025-08-02,Standard Class,CUST-0341,Daniel Khan,Consumer,East,New Jersey,Newark,Office Supplies,Binders,3-Ring Binder,7,24.13,0.1,152.02,42.69,Cash on Delivery
ORD-2025-05043,2025-12-16,2025-12-21,Standard Class,CUST-0706,James Patel,Consumer,East,New York,Buffalo,Office Supplies,Binders,Presentation Binder,1,27.94,0.1,25.15,2.34,Cash on Delivery
ORD-2024-02552,2024-10-05,2024-10-08,Second Class,CUST-0126,Priya Patel,Corporate,East,New York,Buffalo,FURNITURE,Chairs,Executive Chair,4,201.43,0.2,644.58,-6.34,Credit Card
ORD-2025-02929,28/05/2025,2025-06-03,Standard Class,CUST-0465,Priya Johnson,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,File Cabinet,4,67.68,0.3,189.5,3.04,Credit Card
ORD-2024-00118,2024-04-16,2024-04-23,Standard Class,CUST-0045,Rahul Johnson,Consumer,Central,Illinois,Chicago,Furniture,Chairs,Folding Chair,6,235.07,0.0,1410.42,120.3,Cash on Delivery
ORD-2024-00646,2024-11-02,2024-11-09,Standard Class,CUST-0502,Daniel Smith,Home Office,East,New York,New York City,Office Supplies,Binders,3-Ring Binder,6,28.69,0.1,154.93,12.23,Debit Card
ORD-2025-00004,2025-03-20,2025-03-24,Second Class,CUST-0785,John Patel,Consumer,West,Washington,Seattle,  Office Supplies ,Storage,File Cabinet,4,32.81,0.1,118.12,11.41,Debit Card
ORD-2025-04171,2025-04-24,2025-04-27,First Class,CUST-0177,Laura Davis,Home Office,Central,Texas,Austin,Office Supplies,Storage,File Cabinet,7,43.82,0.0,306.74,48.58,Credit Card
ORD-2024-00468,2024-10-25,2024-10-28,Second Class,CUST-0439,Laura Smith,Consumer,South,North Carolina,Charlotte,Furniture,Tables,Conference Table,4,490.89,0.1,1767.2,-137.6,Cash on Delivery
ORD-2024-00006,2024-11-09,2024-11-12,Second Class,CUST-0051,Arjun Singh,Consumer,East,Massachusetts,Boston,Furniture,Chairs,Executive Chair,3,227.08,0.3,476.87,-56.27,Credit Card
ORD-2024-00920,2024-04-12,2024-04-19,Standard Class,CUST-0238,Daniel Johnson,Corporate,South,North Carolina,Charlotte,Office Supplies,Binders,Presentation Binder,8,26.12,0.2,167.17,-2.38,PayPal
ORD-2025-02596,2025-04-21,2025-04-24,First Class,CUST-0146,Rahul Singh,Corporate,South,Florida,Orlando,Technology,Accessories,Mechanical Keyboard,6,77.28,0.0,463.68,116.47,Credit Card
ORD-2025-04325,2025-10-26,2025-10-26,Same Day,CUST-0228,Laura Brown,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,3-Ring Binder,2,12.65,0.2,20.24,1.94,Cash on Delivery
ORD-2025-01064,2025-08-15,2025-08-22,Standard Class,CUST-0179,David Khan,Home Office,South,Florida,Miami,Furniture,Bookcases,5-Shelf Bookcase,1,167.96,0.1,151.16,6.01,Debit Card
ORD-2025-02591,2025-03-22,2025-03-29,Standard Class,CUST-0236,Isha Williams,Consumer,Central,Illinois,Chicago,Technology,Phones,Smartphone X,2,888.96,0.0,1777.92,345.92,Cash on Delivery
ORD-2024-00243,2024-12-18,2024-12-23,Standard Class,CUST-0207,Emily Brown,Corporate,Central,Ohio,Columbus,Furniture,Tables,Conference Table,4,343.67,0.0,1374.68,4.4,Cash on Delivery
ORD-2025-05314,2025-10-04,2025-10-07,First Class,CUST-0205,Chris Singh,Corporate,West,California,San Francisco,Office Supplies,Binders,3-Ring Binder,3,27.37,0.0,$82.11,11.9,Debit Card
ORD-2024-01161,2024-08-10,2024-08-16,Standard Class,CUST-0538,Priya Smith,Consumer,South,Georgia,Atlanta,Furniture,Chairs,Folding Chair,4,197.01,0.0,788.04,76.12,PayPal
ORD-2025-02871,2025-12-18,2025-12-22,Second Class,CUST-0685,Meera Brown,Home Office,East,Pennsylvania,Philadelphia,Technology,Accessories,Wireless Mouse,5,30.9,0.0,154.5,65.32,Debit Card
ORD-2024-03736,2024-02-28,2024-03-05,Standard Class,CUST-0470,Meera Williams,Consumer,Central,Ohio,Columbus,Office Supplies,Binders,Presentation Binder,5,18.58,0.0,92.9,23.26,PayPal
ORD-2024-02398,2024-10-02,2024-10-04,First Class,CUST-0767,John Johnson,Consumer,East,Massachusetts,Boston,Office Supplies,Art,Highlighter Pack,2,17.72,0.0,35.44,9.08,Cash on Delivery
ORD-2025-03518,2025-03-16,2025-03-22,Standard Class,CUST-0433,Sofia Williams,Corporate,South,Tennessee,Nashville,Office Supplies,Binders,Presentation Binder,2,6.62,0.1,11.92,2.82,Cash on Delivery
ORD-2025-03422,19/12/2025,2025-12-23,First Class,CUST-0307,Sara Davis,Corporate,West,Arizona,Phoenix,Technology,Phones,Smartphone X,2,538.27,0.0,1076.54,180.81,PayPal
ORD-2025-02564,2025-08-01,2025-08-05,First Class,CUST-0684,Rahul Williams,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,3-Ring Binder,4,9.09,0.0,36.36,6.88,Cash on Delivery
ORD-2025-01606,2025-08-07,2025-08-12,Standard Class,CUST-0052,Chris Sharma,Consumer,West,Arizona,Phoenix,FURNITURE,Chairs,Executive Chair,3,270.52,0.0,811.56,76.84,Cash on Delivery
ORD-2024-05898,2024-10-31,2024-11-05,Standard Class,CUST-0459,Michael Smith,Corporate,South,Georgia,Atlanta,Technology,Phones,Desk Phone,6,786.23,0.5,2358.69,-184.41,Cash on Delivery
ORD-2024-02325,2024-08-20,2024-08-23,Second Class,CUST-0644,Olivia Singh,Corporate,West,Oregon,Portland,Office Supplies,Binders,3-Ring Binder,2,24.78,0.0,49.56,10.8,Debit Card
ORD-2025-02710,2025-07-28,2025-08-02,Standard Class,CUST-0466,Isha Smith,Corporate,East,New Jersey,Newark,TECHNOLOGY,Accessories,Mechanical Keyboard,-3,129.14,0.3,271.19,68.02,Cash on Delivery
ORD-2024-05367,2024-09-26,2024-10-02,,CUST-0763,Meera Khan,Corporate,East,Massachusetts,Boston,Office Supplies,Paper,A4 Copy Paper 500,8,37.32,0.0,298.56,108.89,Debit Card
ORD-2024-01313,2024-05-30,2024-06-06,Standard Class,CUST-0326,Nina Khan,Corporate,West,California,San Francisco,Office Supplies,Binders,Presentation Binder,2,27.12,0.1,48.82,7.58,PayPal
ORD-2024-03449,2024-08-11,2024-08-14,Second Class,CUST-0395,Laura Brown,Consumer,Central,Ohio,Columbus,Office Supplies,Storage,File Cabinet,4,151.0,0.0,604.0,179.49,Debit Card
ORD-2024-03813,2024-10-24,2024-10-29,Standard Class,CUST-0436,Olivia Davis,Consumer,South,Tennessee,Nashville,Office Supplies,Art,Highlighter Pack,3,23.68,0.0,71.04,22.63,Credit Card
ORD-2025-05688,2025-07-13,2025-07-18,Standard Class,CUST-0151,Olivia Sharma,Corporate,Central,Ohio,Columbus,Technology,Phones,Smartphone X,2,518.33,0.0,1036.66,225.59,PayPal
ORD-2025-02363,2025-12-11,2025-12-16,Standard Class,CUST-0134,John Verma,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,3-Ring Binder,4,23.89,0.5,47.78,1.55,Cash on Delivery
ORD-2024-01976,2024-02-02,2024-02-05,Second Class,CUST-0716,Chris Singh,Corporate,South,Georgia,Atlanta,Office Supplies,Paper,Sticky Notes Pack,2,20.95,0.0,41.9,12.57,Credit Card
ORD-2024-03515,2024-04-16,2024-04-23,Standard Class,CUST-0142,Chris Williams,Consumer,East,New York,Buffalo,Office Supplies,Art,Marker Set,8,11.88,0.1,85.54,28.83,Debit Card
ORD-2025-01762,29/11/2025,2025-12-04,Second Class,CUST-0159,Nina Johnson,Home Office,Central,Ohio,Columbus,Office Supplies,Art,Marker Set,1,14.24,0.0,14.24,5.15,Cash on Delivery
ORD-2025-02740,2025-07-02,2025-07-09,Standard Class,CUST-0434,John Khan,Consumer,South,Georgia,Atlanta,Office Supplies,Art,Highlighter Pack,3,13.56,0.0,40.68,9.65,Debit Card
ORD-2024-05696,2024-01-01,2024-01-04,First Class,CUST-0011,John Khan,Corporate,East,Massachusetts,Boston,Technology,Accessories,Wireless Mouse,5,82.24,0.0,411.2,133.25,PayPal
ORD-2024-02473,2024-05-18,2024-05-21,First Class,CUST-0191,Meera Singh,Home Office,West,Washington,Spokane,Technology,Machines,Laser Printer,3,1060.26,0.1,2862.7,69.9,PayPal
ORD-2024-04008,2024-03-21,2024-03-24,Second Class,CUST-0775,Laura Williams,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,File Cabinet,2,133.82,0.2,214.11,17.38,Cash on Delivery
ORD-2024-04719,2024-09-26,2024-09-30,Second Class,CUST-0027,Kevin Verma,Consumer,East,Massachusetts,Boston,Office Supplies,Paper,Sticky Notes Pack,3,26.44,0.0,79.32,34.52,Debit Card
ORD-2025-01494,2025-09-23,2025-09-29,Standard Class,CUST-0175,Meera Smith,Home Office,South,Georgia,Atlanta,Technology,Machines,Label Maker,5,1125.51,0.2,4502.04,455.71,PayPal
ORD-2025-04207,2025-11-06,2025-11-12,Standard Class,CUST-0426,Arjun Verma,Corporate,Central,Ohio,Columbus,Furniture,Chairs,Folding Chair,4,390.61,0.1,1406.2,57.8,Credit Card
ORD-2025-02159,2025-09-05,2025-09-12,Standard Class,CUST-0725,Aarav Smith,Home Office,East,New Jersey,Newark,Technology,Machines,Label Maker,5,700.83,0.1,3153.74,-119.48,Debit Card
ORD-2024-01170,2024-04-01,2024-04-06,Standard Class,CUST-0109,Chris Johnson,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,Notebook Set,4,33.11,0.1,119.2,24.91,Credit Card
ORD-2024-05521,27/06/2024,2024-06-30,Second Class,CUST-0412,Ananya Verma,Consumer,West,California,San Diego,Office Supplies,Art,Highlighter Pack,6,19.82,0.0,118.92,39.89,Credit Card
ORD-2025-00233,2025-01-20,2025-01-27,Standard Class,CUST-0038,Sara Williams,Consumer,South,Florida,Orlando,Office Supplies,Art,Marker Set,6,18.71,0.1,101.03,22.67,PayPal
ORD-2024-00067,2024-12-20,2024-12-26,Standard Class,CUST-0554,Isha Khan,Corporate,South,Florida,Orlando,Technology,Phones,Smartphone X,2,376.06,0.0,752.12,134.17,Cash on Delivery
ORD-2025-01604,2025-05-02,2025-05-06,Second Class,CUST-0014,David Khan,,Central,Texas,Dallas,Furniture,Bookcases,Corner Bookcase,3,90.73,0.0,272.19,-27.2,PayPal
ORD-2024-03284,2024-06-29,2024-07-06,Standard Class,CUST-0706,James Patel,Consumer,East,New York,Buffalo,OFFICE SUPPLIES,Binders,3-Ring Binder,5,14.61,0.0,73.05,24.13,Debit Card
ORD-2025-03597,2025-02-14,2025-02-19,Standard Class,CUST-0109,Chris Johnson,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,A4 Copy Paper 500,2,14.65,0.0,29.3,7.61,Cash on Delivery
ORD-2025-04633,2025-06-30,2025-06-30,Same Day,CUST-0006,Kevin Smith,Consumer,West,California,San Francisco,OFFICE SUPPLIES,Binders,3-Ring Binder,2,7.32,0.0,14.64,2.33,Debit Card
ORD-2024-00126,2024-05-11,2024-05-18,Standard Class,CUST-0224,Isha Khan,Corporate,West,California,San Francisco,Technology,Phones,Desk Phone,3,618.68,0.0,1856.04,356.09,Credit Card
ORD-2024-01297,2024-01-09,2024-01-13,Second Class,CUST-0353,Michael Davis,Home Office,East,New York,New York City,Furniture,Chairs,Ergonomic Office Chair,4,347.81,0.0,1391.24,160.1,Credit Card
ORD-2025-01977,2025-10-18,2025-10-22,Second Class,CUST-0144,Olivia Singh,Consumer,East,New Jersey,Newark,Office Supplies,Art,Marker Set,4,19.74,0.0,78.96,17.39,Cash on Delivery
ORD-2024-05522,29/02/2024,2024-03-06,Standard Class,CUST-0280,Rahul Smith,Consumer,West,Washington,,Office Supplies,Storage,Desk Organizer,3,193.19,0.0,579.57,123.57,Debit Card
ORD-2024-05479,2024-07-14,2024-07-20,Standard Class,CUST-0131,James Williams,Corporate,Central,Illinois,Chicago,Furniture,Chairs,Ergonomic Office Chair,5,197.04,0.2,788.16,59.6,Cash on Delivery
ORD-2025-02076,2025-12-29,2026-01-03,Standard Class,CUST-0322,Meera Singh,Consumer,West,Washington,Seattle,Office Supplies,Storage,Storage Box,2,54.78,0.5,54.78,-1.75,PayPal
ORD-2025-04581,2025-01-20,2025-01-24,First Class,CUST-0105,John Johnson,Corporate,West,Washington,Spokane,Furniture,Tables,Coffee Table,4,846.93,0.1,3048.95,-289.05,PayPal
ORD-2025-03087,01/03/2025,2025-03-07,Standard Class,CUST-0022,Michael Verma,Corporate,Central,Illinois,Chicago,Furniture,Bookcases,5-Shelf Bookcase,1,251.08,0.3,175.76,-17.55,Credit Card
ORD-2024-05297,2024-03-14,2024-03-20,Standard Class,CUST-0754,Chris Johnson,Corporate,East,New York,Buffalo,Office Supplies,Storage,File Cabinet,4,152.65,0.3,427.42,10.48,Debit Card
ORD-2025-03346,2025-05-25,2025-05-31,Standard Class,CUST-0239,Laura Khan,Home Office,South,Georgia,Atlanta,Technology,Accessories,Mechanical Keyboard,1,64.83,0.0,64.83,19.97,PayPal
ORD-2025-05459,2025-08-20,2025-08-26,Standard Class,CUST-0333,James Khan,Consumer,Central,Michigan,Detroit,Office Supplies,Binders,3-Ring Binder,1,20.11,0.0,20.11,5.36,Cash on Delivery
ORD-2024-02798,11/03/2024,2024-03-14,Second Class,CUST-0002,James Williams,Consumer,West,California,Los Angeles,Furniture,Chairs,Folding Chair,5,184.57,0.5,461.42,-83.85,PayPal
ORD-2025-00919,2025-11-24,2025-11-29,Standard Class,CUST-0178,Kevin Brown,Consumer,Central,Texas,Houston,Furniture,Tables,Conference Table,4,572.12,0.1,2059.63,-67.27,Debit Card
ORD-2024-01647,2024-07-01,2024-07-04,First Class,CUST-0432,Aarav Singh,Consumer,West,Oregon,Portland,Office Supplies,Binders,Presentation Binder,4,24.88,0.0,99.52,26.15,PayPal
ORD-2024-05123,2024-08-20,2024-08-25,Standard Class,CUST-0591,Chris Johnson,Corporate,West,Arizona,Phoenix,Office Supplies,Art,Highlighter Pack,2,8.74,0.0,17.48,5.92,Credit Card
ORD-2024-05127,2024-02-11,2024-02-14,Second Class,CUST-0464,David Davis,Corporate,West,Oregon,Portland,Office Supplies,Paper,Notebook Set,1,24.82,0.0,24.82,10.39,Credit Card
ORD-2024-04979,2024-10-18,2024-10-21,First Class,CUST-0172,Daniel Brown,Corporate,East,New York,New York City,Technology,Phones,Smartphone X,4,441.17,0.0,1764.68,250.85,PayPal
ORD-2024-04622,2024-11-03,2024-11-05,Same Day,CUST-0153,Nina Sharma,Consumer,South,Georgia,Atlanta,Office Supplies,Binders,3-Ring Binder,2,21.92,0.0,43.84,10.34,PayPal
ORD-2024-00365,2024-05-03,2024-05-10,Standard Class,CUST-0687,Sara Khan,Consumer,South,Florida,Orlando,Office Supplies,Art,Marker Set,3,20.5,0.0,61.5,15.05,Credit Card
ORD-2024-03288,2024-06-18,2024-06-23,Second Class,CUST-0041,Priya Khan,Consumer,Central,Texas,Austin,Office Supplies,Paper,A4 Copy Paper 500,2,26.99,0.3,37.79,8.74,Cash on Delivery
ORD-2024-02126,2024-02-23,2024-02-27,Second Class,CUST-0567,David Brown,Consumer,West,Oregon,Portland,Office Supplies,Paper,A4 Copy Paper 500,2,33.16,0.3,46.42,12.26,PayPal
ORD-2025-04124,30/03/2025,2025-04-02,Second Class,CUST-0775,Laura Williams,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,Presentation Binder,3,28.48,0.1,76.9,6.83,PayPal
ORD-2024-04570,2024-12-02,2024-12-05,First Class,CUST-0137,Sofia Smith,Consumer,Central,Ohio,Columbus,Furniture,Bookcases,5-Shelf Bookcase,3,184.99,0.0,554.97,62.53,Credit Card
ORD-2024-00526,2024-04-21,2024-04-28,Standard Class,CUST-0296,Priya Sharma,Consumer,East,Massachusetts,Boston,Furniture,Bookcases,5-Shelf Bookcase,2,221.26,0.0,442.52,10.09,Debit Card
ORD-2024-04822,2024-03-09,2024-03-15,Standard Class,CUST-0644,Olivia Singh,Corporate,West,Oregon,Portland,Office Supplies,Storage,Storage Box,2,103.37,0.0,206.74,38.32,Credit Card
ORD-2024-00056,2024-11-25,2024-11-30,Standard Class,CUST-0350,Emily Sharma,Home Office,Central,Illinois,Chicago,Technology,Phones,Desk Phone,5,758.75,0.3,2655.62,42.02,Cash on Delivery
ORD-2025-00639,2025-05-08,2025-05-15,Standard Class,CUST-0671,Kevin Smith,Corporate,Central,Texas,Austin,Technology,Accessories,Mechanical Keyboard,3,37.84,0.5,56.76,4.57,PayPal
ORD-2025-00303,2025-02-20,2025-02-27,Standard Class,CUST-0511,Meera Johnson,Corporate,South,Georgia,Atlanta,office supplies,Art,Highlighter Pack,4,13.42,0.1,48.31,12.93,Credit Card
ORD-2025-02767,2025-11-09,2025-11-16,Standard Class,CUST-0469,David Sharma,Home Office,West,Oregon,Portland,Technology,Accessories,Wireless Mouse,3,144.14,0.1,389.18,110.6,PayPal
